id,item
017bb238-d188-4e45-a118-1d7926b7316f,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-02T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
017cae1a-4510-4664-80cf-fbf42932f45d,"{""active"":true,""adminFee"":0,""basePrice"":5010,""code"":""SMART5"",""createdAt"":""2018-01-02T00:00:00Z"",""description"":"""",""id"":""d1e3cb2c-4120-44ed-bba2-5ec9a3262473"",""name"":""Smartfren 5.000"",""operatorCode"":""smart"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
01825926-6748-46fd-8134-8d77f4ca8128,"{""active"":true,""adminFee"":0,""basePrice"":5775,""code"":""XL5"",""createdAt"":""2018-01-02T00:00:00Z"",""description"":"""",""id"":""340972e9-d964-45d3-976c-f14712d52ec7"",""name"":""XL 5.000"",""operatorCode"":""xl"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
018e6077-f8fa-4aca-bab6-400e022f32de,"{""active"":true,""adminFee"":0,""basePrice"":14775,""code"":""XL15"",""createdAt"":""2018-01-02T00:00:00Z"",""description"":"""",""id"":""37aadb3b-c406-4ca7-b09a-ad379cce690c"",""name"":""XL 15.000"",""operatorCode"":""xl"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0191c47f-da92-4d63-9603-146f38881b60,"{""active"":true,""adminFee"":0,""basePrice"":10700,""code"":""XL10"",""createdAt"":""2018-01-02T00:00:00Z"",""description"":"""",""id"":""312c0b02-680c-40f5-ac1c-fd67bf6da380"",""name"":""XL 10.000"",""operatorCode"":""xl"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
019d2600-34f0-4acc-8d16-37895657b6e3,"{""active"":true,""adminFee"":0,""basePrice"":49200,""code"":""TLKM50"",""createdAt"":""2018-01-02T00:00:00Z"",""description"":"""",""id"":""4f66ff7e-2bda-42a0-ad14-71ff6da3da20"",""name"":""Telkomsel 50.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
01a949f4-0f8b-4ce1-b425-a258266579f9,"{""active"":true,""adminFee"":0,""basePrice"":80352,""code"":""DATA_XL_XTRACOMBO12"",""createdAt"":""2018-01-02T00:00:00Z"",""description"":""Xtra Combo 10GB 2G/3G/4G + 10G Youtube 24Jam + 30 menit Tlp all operator + Youtube Tanpa Kuota jam 01:00-06:00 (30 hari)"",""id"":""61c76442-b10f-4d90-8270-ad61e1d62051"",""name"":""XTRA Combo 10GB+10GB"",""operatorCode"":""xl_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
01b35988-fc4e-4c54-9337-5f14a1e03092,"{""active"":true,""adminFee"":2750,""basePrice"":100015,""code"":""PLN100"",""createdAt"":""2018-01-02T00:00:00Z"",""description"":"""",""id"":""948338bb-1896-4243-982f-946ccf23633e"",""name"":""PLN 100.000"",""operatorCode"":""pln"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""electricity"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
01b3c9da-b5bd-44c0-87ef-ff3efd37c6ee,"{""active"":true,""adminFee"":0,""basePrice"":49200,""code"":""TLKM50"",""createdAt"":""2018-01-02T00:00:00Z"",""description"":"""",""id"":""4f66ff7e-2bda-42a0-ad14-71ff6da3da20"",""name"":""Telkomsel 50.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
01b6091d-6d0f-473a-b4a6-6da3474af852,"{""active"":true,""adminFee"":0,""basePrice"":96550,""code"":""TLKM100"",""createdAt"":""2018-01-02T00:00:00Z"",""description"":"""",""id"":""219467ee-78ae-4388-8593-e630f4f40b96"",""name"":""Telkomsel 100.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
01bdf988-0b67-4a1f-8950-4df7fbdbc362,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
01bf13e3-d1b3-47d0-87a6-7f9dde1d0af1,"{""active"":true,""adminFee"":0,""basePrice"":78000,""code"":""DATA_INDST_UNLIMITED7GB"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":""Kuota utama 7GB (2G/3G/4G). Bebas SMS ke sesama Indosat + akses aplikasi sehari-hari (Facebook, Path, Twitter, Whatsapp, Line, BBM, FB Messenger, GOJEK,Grab,Uber, Iflix, Spotify). Masa aktif 30 Hari."",""id"":""7cb284a3-6c93-45a0-8877-90385bc914cf"",""name"":""Unlimited +7GB 30 Hari"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
01c22265-d680-4a63-9a34-585c7ccd2e5e,"{""active"":true,""adminFee"":0,""basePrice"":14750,""code"":""THREE15"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""17dcff55-5814-4221-9535-0bad866f84f2"",""name"":""Three 15.000"",""operatorCode"":""three"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
01c4580a-6bfc-472f-ba52-95ee326a5e84,"{""active"":true,""adminFee"":0,""basePrice"":24800,""code"":""DATA_TLKM25"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":""300MB - 750MB + 1GB bonus VideoMax / GiTA Ads (sesuai zona) (30 hari)"",""id"":""793588d6-7169-492d-ba1e-a1bc5bde6266"",""name"":""Telkomsel Data 25.000"",""operatorCode"":""telkomsel_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
01c8be0b-39e7-44bc-a3af-ad571156ba18,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
01d9318c-729a-4070-b0a8-ec0c69d54422,"{""active"":true,""adminFee"":0,""basePrice"":24625,""code"":""XL25"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""2e052484-ec93-420d-9a83-f218990e9166"",""name"":""XL 25.000"",""operatorCode"":""xl"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
01dcfc18-1f81-4dd1-ab88-df4c3fa792eb,"{""active"":true,""adminFee"":0,""basePrice"":5775,""code"":""XL5"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""340972e9-d964-45d3-976c-f14712d52ec7"",""name"":""XL 5.000"",""operatorCode"":""xl"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
01deaf78-4ba0-45ec-980a-6c8bb50ec650,"{""active"":true,""adminFee"":2750,""basePrice"":50015,""code"":""PLN50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""ddad615d-3284-42ba-a6e9-4dc5b92c4e8e"",""name"":""PLN 50.000"",""operatorCode"":""pln"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""electricity"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
01e3104a-10f4-4231-b5be-8ca2d7cc01d8,"{""active"":true,""adminFee"":0,""basePrice"":19875,""code"":""TLKM20"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""59177f4e-a7ae-4684-b6ae-fc331499a894"",""name"":""Telkomsel 20.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
01f885f1-6e47-4c55-be30-57730fc7bc82,"{""active"":true,""adminFee"":0,""basePrice"":10150,""code"":""THREE10"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""31a6cf29-d858-4b6d-8924-abe1f248d853"",""name"":""Three 10.000"",""operatorCode"":""three"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
01fde3ec-23ec-4186-81cf-73e8d77a5d96,"{""active"":true,""adminFee"":0,""basePrice"":53593,""code"":""DATA_XL_XTRACOMBO6"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":""Xtra Combo 5GB 2G/3G/4G + 5G Youtube 24Jam + 20 menit Tlp all operator + Youtube Tanpa Kuota jam 01:00-06:00 (30 hari)"",""id"":""55d89422-db9d-4963-9f8f-d3a981fe7346"",""name"":""XTRA Combo 5GB+5GB"",""operatorCode"":""xl_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
020a87b6-fb51-4293-922f-c42efc324c5f,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
02141fc3-c59b-4557-9257-53c642cacde9,"{""active"":true,""adminFee"":0,""basePrice"":24625,""code"":""XL25"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""2e052484-ec93-420d-9a83-f218990e9166"",""name"":""XL 25.000"",""operatorCode"":""xl"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
021853be-77b8-4305-a367-fbe7d712855f,"{""active"":true,""adminFee"":2750,""basePrice"":100015,""code"":""PLN100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""948338bb-1896-4243-982f-946ccf23633e"",""name"":""PLN 100.000"",""operatorCode"":""pln"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""electricity"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0223ede3-2d82-4002-856e-ba1d068f3ea6,"{""active"":true,""adminFee"":0,""basePrice"":5010,""code"":""SMART5"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""d1e3cb2c-4120-44ed-bba2-5ec9a3262473"",""name"":""Smartfren 5.000"",""operatorCode"":""smart"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
022ce559-f35e-458d-aa1e-289dd9f70eeb,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
02352ba4-7645-40e5-ba39-a49a48237b2f,"{""active"":true,""adminFee"":2750,""basePrice"":200015,""code"":""PLN200"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""1c56bfaf-711e-4d83-8eb4-fc0301dfe218"",""name"":""PLN 200.000"",""operatorCode"":""pln"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""electricity"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
023725b5-6335-4d80-b84a-2574cbbf3ac7,"{""active"":true,""adminFee"":0,""basePrice"":144900,""code"":""TLKM150"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""660bab35-f871-4917-b39b-699d825db7c5"",""name"":""Telkomsel 150.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
023d1c37-f0a9-400f-bc9a-255e998774eb,"{""active"":true,""adminFee"":0,""basePrice"":96550,""code"":""TLKM100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""219467ee-78ae-4388-8593-e630f4f40b96"",""name"":""Telkomsel 100.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
02412ce8-79d8-48be-b7e7-643579c94447,"{""active"":true,""adminFee"":0,""basePrice"":14775,""code"":""XL15"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""37aadb3b-c406-4ca7-b09a-ad379cce690c"",""name"":""XL 15.000"",""operatorCode"":""xl"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
02496b54-5e1a-41a5-bdbe-d05cd9fca957,"{""active"":true,""adminFee"":2750,""basePrice"":20015,""code"":""PLN20"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0e474a15-68ae-4c01-b8b9-b26af6237ce1"",""name"":""PLN 20.000"",""operatorCode"":""pln"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""electricity"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
02628abc-c97e-46ee-9451-cab5603bf299,"{""active"":true,""adminFee"":0,""basePrice"":19520,""code"":""THREE20"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""3a48224a-fb2a-42ef-859e-49b62fdc0c90"",""name"":""Three 20.000"",""operatorCode"":""three"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0268ad89-6392-480e-9724-65fad3cf72aa,"{""active"":true,""adminFee"":0,""basePrice"":10225,""code"":""TLKM10"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""be5e94ac-b4de-496e-8dcf-1cd51ab29a4d"",""name"":""Telkomsel 10.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
02716901-1e6e-4ba5-88d9-4c909d1ba327,"{""active"":true,""adminFee"":0,""basePrice"":24650,""code"":""TLKM25"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""c79590b9-9696-4167-aff4-e943c7b44157"",""name"":""Telkomsel 25.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
02786fa8-7072-4ebd-9037-0791cdc09fde,"{""active"":true,""adminFee"":2750,""basePrice"":100015,""code"":""PLN100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""948338bb-1896-4243-982f-946ccf23633e"",""name"":""PLN 100.000"",""operatorCode"":""pln"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""electricity"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
027d693d-2b2e-47bc-ae6d-d8569d833c6c,"{""active"":true,""adminFee"":0,""basePrice"":49200,""code"":""TLKM50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""4f66ff7e-2bda-42a0-ad14-71ff6da3da20"",""name"":""Telkomsel 50.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0283cef0-8a4b-42f4-87d9-67989a0257a1,"{""active"":true,""adminFee"":0,""basePrice"":5270,""code"":""THREE5"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""d57eeea8-6e91-4ad3-8b07-e004ef45ae0d"",""name"":""Three 5.000"",""operatorCode"":""three"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
028ebcda-b367-424c-a8e3-a2d317e59089,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
029de678-47e2-40aa-bb3b-d108fe2a559f,"{""active"":true,""adminFee"":2750,""basePrice"":50015,""code"":""PLN50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""ddad615d-3284-42ba-a6e9-4dc5b92c4e8e"",""name"":""PLN 50.000"",""operatorCode"":""pln"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""electricity"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
02adb812-f3da-4480-a9f4-a83494e05c65,"{""active"":true,""adminFee"":0,""basePrice"":19900,""code"":""INDST20"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""7527b0e8-7ce3-4192-b0c9-844c35e8a2b7"",""name"":""Indosat 20.000"",""operatorCode"":""indosat"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
02b5553b-d1f2-4139-baa5-8bfefa41c3d7,"{""active"":true,""adminFee"":0,""basePrice"":96550,""code"":""TLKM100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""219467ee-78ae-4388-8593-e630f4f40b96"",""name"":""Telkomsel 100.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
02b760f6-53f2-4ddf-91ad-7e2601c9d4d2,"{""active"":true,""adminFee"":0,""basePrice"":98500,""code"":""XL100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""6c348c4c-4898-470f-9738-566f52481787"",""name"":""XL 100.000"",""operatorCode"":""xl"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
02c3f6cf-3ca0-4cf5-9395-17ac913778fc,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
02c8c76e-2fce-4edf-be81-d50cca717a10,"{""active"":true,""adminFee"":0,""basePrice"":49200,""code"":""TLKM50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""4f66ff7e-2bda-42a0-ad14-71ff6da3da20"",""name"":""Telkomsel 50.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
02cedd7e-c846-4d27-bbe2-f2a508c04b9a,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
02d22dab-42fa-4e09-9921-7dcf2bf60475,"{""active"":true,""adminFee"":0,""basePrice"":24650,""code"":""TLKM25"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""c79590b9-9696-4167-aff4-e943c7b44157"",""name"":""Telkomsel 25.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
